id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"27302220","2014-12-04 19:20:25","4","10378","pandas pivot_table percentile / quantile","2","0","0","Chris","1323","chrisb","50431"
"26897078","2014-11-12 21:38:30","0","1883","pandas.read_json failing on this input?","0","6","","Chris","1323","",""
"27416031","2014-12-11 05:34:32","8","11573","Pandas read_fwf not Loading Entire Content of File","1","0","0","eroma934","329","Marcin","222774"
"26573988","2014-10-26 14:24:47","1","141","unexpected behavior pandas groupby transform","1","3","","Kapil Sharma","1412","",""
"26617790","2014-10-28 20:21:56","0","92","Convert data frame column to float and perform operation in Pandas","2","0","","Erich","919","EdChum","381811"
"26564542","2014-10-25 16:18:46","1","512","Python List - group by first item, count and sum second item","1","0","","Erich","919","DSM","345177"
"27445062","2014-12-12 13:48:55","0","297","Python Lambda groupby to function and Stop Iteration","1","0","","Erich","919","",""
"27241795","2014-12-02 04:18:42","1","1866","Fill missing dates by group in pandas","1","0","0","Erich","919","Marius","58769"
"27219916","2014-12-01 00:13:08","4","254","New column with column name from max column by index pandas","1","1","0","Erich","919","behzad.nouri","75531"
"27231985","2014-12-01 15:47:18","2","1207","create new column from conditional statement without mask pandas","2","0","0","Erich","919","Hennep","1632"
"26946946","2014-11-15 14:40:25","0","99","imported csv to dataframe objects not recognized","2","6","","Erich","919","",""
"27020216","2014-11-19 15:10:12","35","78538","import csv with different number of columns per row using Pandas","7","2","0","Erich","919","Bob Haffner","8315"
"26977476","2014-11-17 16:41:23","2","3945","How to pass index to function Python Pandas","1","0","","Erich","919","shx2","62268"
"26965452","2014-11-17 04:18:06","1","55","find previous max index in data frame with conditional statement","1","0","","Erich","919","Andy Hayden","364041"
"27053809","2014-11-21 03:53:11","2","2952","mutate with lag in Pandas DataFrame","1","1","","Erich","919","joris","134754"
"27113772","2014-11-24 20:40:59","0","1261","Iterate through data frame to generate random number in python","1","0","","Erich","919","unutbu","852025"
"27140860","2014-11-26 03:30:37","12","20603","count occurrences of number by column in pandas data frame","2","0","0","Erich","919","Daniel","27019"
"27220940","2014-12-01 02:41:47","0","1255","Keep only sentences with a single word in Pandas DataFrame","3","0","","jeremy radcliff","1057","Bob Haffner","8315"
"26438710","2014-10-18 10:22:52","1","65","Pandas Dataframe reindexing issue","1","0","","jeremy radcliff","1057","cwharland","6335"
"26081300","2014-09-28 03:24:57","20","34767","Pandas: Subtract row mean from each element in row","2","0","0","jeremy radcliff","1057","Alex Riley","171264"
"26072087","2014-09-27 06:44:37","11","12672","Pandas: number of days elapsed since a certain date","2","0","0","jeremy radcliff","1057","Paul H","66092"
"26965246","2014-11-17 03:52:51","2","227","setting levels apriori when using factorize in Pandas to cover missing cases","1","1","","tumultous_rooster","12220","Marius","58769"
"26961805","2014-11-16 20:39:44","0","594","Accessing years within a dataframe in Pandas","2","0","","tumultous_rooster","12220","",""
"26920164","2014-11-13 23:07:21","6","14976","dateutil.tz package apparently missing when using Pandas?","1","0","0","tumultous_rooster","12220","tumultous_rooster","12220"
"26921651","2014-11-14 01:47:18","221","416416","How to delete the last row of data of a pandas dataframe","11","6","0","tumultous_rooster","12220","",""
"27074469","2014-11-22 05:40:04","2","253","Memory leak in python pandas reshuffling index","1","0","","Leo","288","Jeff","126372"
"25979320","2014-09-22 16:58:15","1","1356","Append CSVs without column names","1","0","","CreamStat","2155","EdChum","381811"
"26092132","2014-09-29 03:30:37","0","8650","Convert multiple columns of a pandas data frame to dummy variables - Python","1","2","","CreamStat","2155","",""
"26224371","2014-10-06 20:30:21","1","97","Append multiple CSVs with the name of the name of each CSV in all rows - Python","2","0","0","CreamStat","2155","mechanical_meat","165351"
"26479860","2014-10-21 06:01:08","0","112","Convert Name of columns(years) to variable values - Python, R","2","4","","CreamStat","2155","",""
"26330342","2014-10-12 21:46:52","1","115","Union of two variables to form a new one in Pandas Data Frame - Python","1","0","","CreamStat","2155","behzad.nouri","75531"
"26323080","2014-10-12 07:59:27","0","2295","Filtering null values from keys of dictionary- Python","1","0","","CreamStat","2155","soerium","573"
"26301868","2014-10-10 14:33:59","0","34","Error on removing strings from a pandas data frame - Python","1","0","","CreamStat","2155","",""
"25977349","2014-09-22 15:06:12","1","698","Efficient way to reshape a pandas dataframe","1","0","0","jdeng","3114","JohnE","29494"
"25985039","2014-09-23 00:23:13","0","1453","Pandas groupby time intervals","1","7","","Alexis Eggermont","7865","",""
"26856793","2014-11-11 03:05:21","1","7327","Pandas read excel with Chinese filename","2","0","0","Alexis Eggermont","7865","Joran Beasley","111315"
"26860967","2014-11-11 08:56:20","0","282","Find closest event in one dataframe before an event in another dataframe","1","0","","Alexis Eggermont","7865","",""
"26877128","2014-11-12 00:24:10","3","2296","Merging two csv without pandas","2","0","0","Alexis Eggermont","7865","elyase","39917"
"27121833","2014-11-25 08:28:46","1","2068","Pandas: moving sum over time window with condition","1","0","","Alexis Eggermont","7865","",""
"27559757","2014-12-19 04:31:21","5","1752","Group By operation for large dataset","2","2","0","Alexis Eggermont","7865","JD Long","60052"
"26414913","2014-10-16 22:24:42","468","1016953","Normalize columns of a dataframe","24","8","0","ahajib","13000","Sandman","5452"
"27612760","2014-12-23 01:04:37","1","96","How to construct a data structure dealing with closely interactive data","2","3","","Vanson","17","",""
"26478757","2014-10-21 04:10:17","0","145","How to modify the pandas dataframe?","1","0","","coffeequant","435","Marius","58769"
"25682295","2014-09-05 09:08:06","2","11531","how to convert datetime by removing nanoseconds","4","2","","coffeequant","435","",""
"27188111","2014-11-28 11:54:33","0","861","Indexing a dataframe by date and trouble when using reset_index","2","0","","paulchen","1019","",""
"26872337","2014-11-11 18:54:41","9","12071","How can I get my contour plot superimposed on a basemap","2","3","0","Zilore Mumba","1378","urschrei","25611"
"26230854","2014-10-07 07:36:07","1","490","Pandas: Sliding average based on unevenly index values","1","0","","Julien","231","EdChum","381811"
"26335732","2014-10-13 08:29:31","2","4722","Pandas: how to use query to select closest values","1","4","0","Julien","231","Primer","10152"
"25746147","2014-09-09 13:39:07","2","105","Pandas: Get value of mutliple sorting/grouping query","1","2","","Julien","231","logc","3833"
"25719401","2014-09-08 07:36:22","3","4334","Pandas - Create a new column with apply for float indexed dataframe","1","0","","Julien","231","EdChum","381811"
"26237215","2014-10-07 13:30:06","0","634","Pandas 0.14.1 import dll error","0","6","","Julien","231","",""
"26591805","2014-10-27 16:06:27","0","254","how to store duration in a pandas column in minutes:second format that allows arithemtic?","3","0","","themachinist","1423","Jeff","126372"
"27079249","2014-11-22 15:47:57","5","7932","pd.corrwith on pandas dataframes with different column names","2","0","0","themachinist","1423","",""
"26327135","2014-10-12 16:08:37","0","1740","pandas: How to convert a string to datetime?","1","0","","miku","95","EdChum","381811"
"25987219","2014-09-23 05:00:35","0","73","Issue resampling using pandas","0","4","","miku","95","",""
"26067850","2014-09-26 20:32:20","2","123","Cleanest way to perform pandas join involving an index and also columns","1","1","","Quant","4333","CT Zhu","53088"
"26258996","2014-10-08 14:07:39","34","30653","Can one perform a left join in pandas that selects only the first match on the right?","1","2","0","Quant","4333","",""
"26666799","2014-10-31 02:45:32","1","1531","Array/List from txt file in Python","4","1","0","noobsee","854","Padraic Cunningham","177488"
"26773373","2014-11-06 06:51:41","0","119","Extra '\' character in string python","2","4","0","noobsee","854","Isuru Madusanka","375"
"27061268","2014-11-21 12:20:04","3","1157","Python: creating a covariance matrix from lists","1","0","","Chaos","415","Alex Riley","171264"
"26689894","2014-11-01 13:43:55","0","175","Method chaining for derived DataFrame class","1","3","","greole","4593","HYRY","95369"
"26186033","2014-10-03 20:07:28","7","8698","Pandas Dataframe CSV export, how to prevent additional double-quote characters","1","0","0","rdh9","675","Robᵩ","164942"
"25922448","2014-09-18 21:12:39","0","2868","How to programmatically create new objects from rows of data in Python / Pandas","2","0","0","Tyler Wood","1947","ashwinjv","2857"
"25753406","2014-09-09 20:55:12","1","370","Errors writing multiple figures to a .pdf","1","3","","unique_beast","1399","unique_beast","1399"
"26153541","2014-10-02 02:16:08","2","1263","New pandas dataframe column using values from python dictionary","1","0","","acmyers","91","BrenBarn","244932"
"27239660","2014-12-02 00:04:55","2","7174","Pandas Python - Create dummy variables for multiple conditions","1","0","0","acmyers","91","Marius","58769"
"25650184","2014-09-03 17:18:58","2","6300","Percentiles combined with Pandas groupby/aggregate","1","0","0","user2928791","71","",""
"27566571","2014-12-19 12:49:48","3","195","pandas hierarchical indexing unique values","1","3","","hovnatan","1331","behzad.nouri","75531"
"27711001","2014-12-30 18:58:44","3","8278","Pandas's .to_string(index=True) not following documentation","3","0","0","Anton","4785","",""
"25653127","2014-09-03 20:32:14","0","290","Renaming columns that contain decimal cell values","3","0","","Anton","4785","PawelP","1150"
"25674653","2014-09-04 20:42:24","0","1599","Boolean query for pandas column names containing a string?","2","5","","Anton","4785","",""
"27413302","2014-12-11 00:20:32","0","81","Merging columns from two Pandas dataframes and showing the source for each row","3","0","","helgridly","133","",""
"27432048","2014-12-11 20:43:55","3","1476","merge data frames with duplicated indices","2","0","","user6396","1882","Roman Pekar","108270"
"27183000","2014-11-28 06:20:39","9","8341","pandas tz_convert: difference among EST, US/Eastern and America/New_York","2","1","","user6396","1882","Frank Chen","178"
"27556377","2014-12-18 21:53:44","8","26878","Pandas: combine data frames of different sizes","2","1","0","Anastasia","864","EdChum","381811"
"26249574","2014-10-08 05:08:38","12","21259","Filter pandas data frame for col == None","2","2","0","kk415kk","1227","BrenBarn","244932"
"26351078","2014-10-14 00:52:25","0","43","Finding the maximum entry based on another column in a data frame","2","0","","kk415kk","1227","John Zwinck","241986"
"26399225","2014-10-16 08:05:12","1","84","Pandas: Joining information from multiple data frames, array","1","2","","kk415kk","1227","EdChum","381811"
"26411625","2014-10-16 18:42:16","0","200","Pandas: How to grab unique values from a group?","0","3","","kk415kk","1227","",""
"25667282","2014-09-04 13:53:08","0","2073","Python Convert Pandas Float to String","1","8","","slaw","6665","tktk","11503"
"25700404","2014-09-06 12:44:06","0","4456","Python Pandas Lookup/Cross Referencing","1","0","0","slaw","6665","behzad.nouri","75531"
"25815491","2014-09-12 19:29:41","1","339","Python Pandas Groupby Behavior","2","1","0","slaw","6665","unutbu","852025"
"26938827","2014-11-14 21:04:25","15","6762","Column Order in Pandas Groupby Agg Function","2","3","0","slaw","6665","",""
"27018570","2014-11-19 13:52:56","3","379","Matplotlib Fill Missing Tic Labels","2","2","","slaw","6665","Ajean","5535"
"25922678","2014-09-18 21:27:54","0","95","Not able to retrieve data in a particular columns with Python","1","0","0","user2963604","35","DSM","345177"
"25952429","2014-09-20 19:18:40","1","1236","Adding data frame to excel sheet","1","1","","user2963604","35","jmcnamara","39151"
"26170284","2014-10-02 21:57:09","7","5167","How to get the mode for string variable when resampling with pandas","1","0","","asado23","366","Andy Hayden","364041"
"25817930","2014-09-12 22:45:54","23","25380","Fastest way to sort each row in a pandas dataframe","5","4","0","Luke","6769","Andy Hayden","364041"
"26349441","2014-10-13 21:50:21","1","271","Pandas joining based on date","2","0","","Luke","6769","Luke","6769"
